left knee,left knee,left knee,right knee,right knee,right knee,left hip,left hip,left hip,right hip,right hip,right hip
x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
633.5952148,470.6036682,0.93138808,412.9176331,496.4202576,0.835804939,565.5855713,114.6426086,0.916398346,337.4599304,153.2968445,0.868582904
647.2575073,466.4728088,0.957484186,414.4157715,497.5909424,0.83808279,565.8041992,113.2592545,0.881622016,336.702179,153.3113098,0.8656106
657.7828369,459.3417358,0.926442921,415.1616821,498.3518066,0.816520631,565.1567383,111.5760269,0.867677748,335.8591919,153.5540771,0.867164016
670.7723389,452.0846252,0.945118248,415.789978,499.2854004,0.784403563,564.439209,110.4183197,0.874998748,334.851593,153.605835,0.874897122
680.9432983,445.9266663,0.94666791,415.9820557,499.544281,0.771111608,563.5144653,109.1202621,0.863799572,334.4891052,153.6806183,0.861392677
689.9304199,440.1222839,0.959462106,415.9333191,499.7678223,0.759710789,562.772522,107.0170898,0.905773818,334.1394348,153.62854,0.851930082
697.8339844,431.1768799,0.952180564,415.5854492,500.066803,0.753672838,562.4206543,104.6738052,0.929676235,333.5302429,153.4633789,0.83141011
704.5745239,424.6840515,0.952581286,415.3973389,500.3702087,0.747623742,560.7588501,102.1147232,0.924419701,331.6091309,152.4697113,0.805968642
711.2987671,417.5458679,0.964080513,414.3005676,500.4025879,0.74534297,560.1478882,99.27069092,0.9147228,331.3897705,152.5720825,0.799672365
717.5144043,409.5473938,0.903641224,412.8275757,500.3954773,0.74295938,560.1133423,96.55706024,0.894188344,331.4177551,152.5054474,0.789282918
723.3903198,404.7437134,0.963410854,409.9648132,499.6280212,0.754768133,560.8262939,95.58995819,0.890535951,331.4360962,152.4829865,0.792980671
729.4011841,398.0681152,0.948209345,407.8975525,499.4439087,0.782738447,560.994873,94.56712341,0.890369117,331.4281311,152.4770813,0.796942353
734.7424927,393.309906,0.925558627,406.7675171,499.1906738,0.788437843,561.2518921,93.03620911,0.891876459,331.4138794,152.2897797,0.80008471
738.1303711,389.3074646,0.960580111,406.1533203,498.5657349,0.770249724,561.4793701,91.48777771,0.887297571,331.4049377,152.1123505,0.795043945
740.6085815,383.7514648,0.957491159,406.2810364,497.6750183,0.763524413,561.5396729,89.91214752,0.906360149,328.6813965,152.8813171,0.779994726
744.7800293,378.6591492,0.9229334,406.491394,496.912384,0.747006953,561.3120117,88.95625305,0.914625227,330.6844482,151.8144073,0.781921685
750.9071655,372.9820557,0.94066143,406.411377,495.8729553,0.731723905,561.8388062,89.52179718,0.91776377,328.7715454,152.6537628,0.776449621
751.8209839,370.0822144,0.948500752,406.2898254,494.8013,0.705245674,562.5446777,89.45830536,0.91476506,328.7730713,152.6953583,0.790355742
751.9458618,369.2898254,0.948027253,406.7023315,492.5536499,0.70538789,563.1105347,89.83773041,0.907244444,328.9438171,152.6244812,0.798395932
752.1550293,368.7832031,0.951429486,407.6246338,491.7070007,0.705793917,564.2244263,90.77681732,0.906496227,329.1886292,152.4310455,0.801471829
751.8914795,369.2458496,0.95334214,408.4942627,491.0522156,0.703282535,564.7381592,91.92384338,0.879535735,329.4989624,152.1475525,0.810193419
750.9667969,371.7277222,0.9482463,409.2188721,490.3204956,0.699738443,565.3383789,92.72091675,0.868544459,329.8882141,151.9686279,0.814182997
745.4850464,376.5796204,0.933740795,409.1507874,489.6994934,0.69942534,566.173645,94.39282227,0.856498301,330.644104,151.4959412,0.817976534
741.3161621,382.9118958,0.962085605,410.0024414,489.2325745,0.685785294,567.0238037,95.15207672,0.858105242,332.6115417,150.9410706,0.828700781
735.2175903,391.677948,0.938337624,411.9010925,489.3829041,0.627189815,567.4137573,97.29042816,0.876004517,334.8536987,148.5715637,0.855930686
724.0895386,400.801239,0.965765476,415.1316833,489.6286926,0.657078862,569.3284302,98.87818909,0.885772467,336.6365356,149.5215149,0.864243984
712.7904053,410.0617065,0.920212448,417.0139771,489.9933167,0.688719213,573.1213379,100.8912277,0.854642212,338.5707092,150.2356873,0.879067242
704.2284546,419.7578125,0.95543766,418.1035156,490.0119019,0.714578331,573.413147,103.2390442,0.881004512,341.8925476,150.6119232,0.855876803
691.7810669,428.1877441,0.934990644,419.2019958,490.1497192,0.730328083,575.6953735,105.4042664,0.921693802,344.2493896,150.3766632,0.814091086
681.8972168,435.3450623,0.969469011,421.171936,490.4707947,0.72996223,578.3831787,108.1731339,0.891678691,347.5414734,150.3412628,0.809417248
674.5289307,443.4638062,0.947512865,423.2718506,490.5476074,0.742855728,579.9721069,109.4590683,0.904483318,349.6634827,150.6541443,0.833572447
666.7755737,450.3963013,0.964638114,425.2531738,491.0272827,0.727754653,582.826416,110.0482941,0.876070976,353.1765442,148.8340607,0.876164377
659.8093872,457.4537048,0.961001515,426.9122009,490.8224487,0.698588431,585.225708,110.9559784,0.838640571,356.1286011,148.7135162,0.877044618
653.8651123,462.8196106,0.936118245,428.947052,491.5157776,0.68549031,589.3087158,111.1164627,0.891819835,359.1102295,148.4650269,0.864691854
647.4373169,467.6231384,0.967875719,430.5325317,492.9440918,0.748615623,591.1899414,112.6780853,0.913396716,362.7703247,148.3385773,0.813862026
641.736145,471.5153809,0.951705277,433.7540894,492.3173218,0.801715791,596.4880981,113.4246979,0.928256452,366.8130798,145.4829712,0.872712433
633.9281616,475.0861206,0.91302532,438.0166321,493.0073547,0.787385762,600.1544189,113.5427094,0.906605422,370.2876587,146.600769,0.899095058
633.7005005,476.7761536,0.924217284,441.270813,493.4565125,0.768595934,604.8225098,114.0456924,0.913810551,374.3385925,147.3660889,0.878684938
633.3153076,481.0751038,0.944325447,444.5565796,494.1355286,0.736328542,608.9100952,114.2718506,0.942141771,378.4734497,146.7306213,0.846972346
633.6972046,486.211731,0.945011675,442.8783569,495.2563477,0.764260054,613.5307007,117.5533752,0.955220401,383.1634216,144.5446625,0.897261024
634.5426025,489.5322571,0.924822986,444.8042297,495.7399597,0.827592492,616.5368042,118.6797104,0.910123587,386.6760559,145.5076447,0.906340957
637.6566772,492.8128662,0.920283198,447.2054138,496.2138367,0.847977638,622.3157349,120.0226364,0.931788743,391.2989502,145.6244812,0.891164422
643.163147,496.6455383,0.958036423,452.1134338,496.7121887,0.839900434,628.7298584,123.4297714,0.920250714,397.6864319,145.3152008,0.867897153
649.1942139,498.585022,0.963233948,457.0742188,497.4303284,0.840881109,636.2863159,124.4494324,0.854873955,403.7817078,145.625,0.90508616
654.0196533,499.5272217,0.962952554,460.2624207,499.3262634,0.802749515,643.5111084,126.5083542,0.883445442,410.1474915,145.1039429,0.860764682
655.7050171,502.9832153,0.962957978,468.1159363,499.7338257,0.81309551,650.5837402,128.1510468,0.870102525,417.8386841,145.0271301,0.905501366
656.8701782,505.5918274,0.954502285,473.5958862,500.5693665,0.775432467,659.0393677,129.9234467,0.932553291,424.6739807,146.3908081,0.875854254
659.5043945,507.2807007,0.926104248,478.0568542,503.6705933,0.721639693,665.288147,132.5474243,0.894417644,432.0706482,144.9979401,0.896325648
661.3213501,505.6930237,0.913332164,482.3354797,505.7648315,0.724612951,671.8933716,133.199234,0.94022125,438.6104736,145.8929749,0.905031085
664.1074829,506.0726318,0.895597994,485.8366394,506.7244568,0.758368909,677.6027832,135.0415497,0.947876155,444.2559814,145.1316376,0.861389399
665.7069702,506.3638,0.885442257,488.2818298,507.3969116,0.772151828,683.4917603,134.4340363,0.902502596,449.5355835,144.605423,0.894446254
667.4241943,507.1431274,0.860822976,489.7861328,505.4681702,0.731654167,688.6651001,134.750473,0.943868339,454.3312378,145.5807037,0.907165051
668.1183472,508.7342224,0.887035608,491.4815063,509.6159058,0.730195224,693.593811,136.7802277,0.950278044,457.5883789,145.1627502,0.884912372
670.5593262,509.0722046,0.900096714,492.6496887,509.2691345,0.790296853,696.2073364,136.236557,0.916582525,462.3609924,143.3623199,0.856191337
672.3668213,508.9387207,0.907620132,494.0846863,508.7504883,0.818875313,700.5721436,135.9631958,0.906811237,465.2425537,144.0053101,0.889937699
673.9838257,509.6729736,0.904523432,494.9394836,508.4563599,0.851740837,704.6477051,136.138443,0.943159342,468.7157288,144.0694122,0.916045785
675.1734619,510.1872253,0.899297178,496.0592651,508.3128967,0.861512899,707.590271,137.8422394,0.940052986,471.8477173,143.7206116,0.898555517
676.0933228,510.1937561,0.895217776,497.2376709,508.7628479,0.853973746,710.2067871,138.4562073,0.928191841,474.7296143,144.0033722,0.849441111
678.3419189,509.6791687,0.893864036,499.368927,509.4608154,0.840845883,711.9888916,138.1008301,0.892800987,478.1484375,142.9489288,0.865380228
680.335083,509.1925659,0.880285144,501.2517395,510.3464661,0.850485682,717.8822021,136.8394928,0.865417361,480.0884705,144.5004272,0.879185319
681.432251,509.1713257,0.863757193,503.1456604,510.855835,0.847413123,718.2703247,138.1994934,0.913114429,483.1131897,143.5797424,0.898720503
680.8835449,508.7632751,0.853776276,504.8075867,511.0820007,0.84866786,720.7487793,139.7763367,0.888263166,486.0744934,144.0840912,0.90590775
680.0956421,508.2814636,0.848626256,506.3451538,511.3752747,0.847379267,722.8041382,140.9204559,0.873547554,488.3050842,143.5883331,0.884587586
681.3378296,507.9145508,0.837772965,506.5144348,511.3865662,0.838980436,724.5379028,141.1250153,0.877706051,489.9867249,143.1886749,0.852552652
682.8455811,509.5773621,0.817780197,505.5032959,511.2902222,0.825003088,725.8953247,140.7147675,0.87669456,491.7412415,142.8904266,0.853194356
683.8800659,510.0560608,0.843214571,504.7102661,511.8075256,0.808561862,727.5582886,140.7949219,0.839606464,493.1754456,141.2668762,0.871168673
685.1990356,509.6913452,0.841860235,500.6065979,511.5140076,0.796476305,729.2944946,141.9283905,0.782203078,493.7956238,141.125061,0.887951255
685.9291992,509.3605042,0.834214985,493.6618347,511.4603271,0.786821187,730.0532227,142.4663544,0.785765827,494.8467712,140.2375793,0.891686738
686.0726318,509.1958618,0.832032323,487.7807312,506.8954468,0.758473873,731.6098022,142.9015503,0.799721003,496.3660889,139.3936615,0.8872118
686.0569458,508.9131165,0.816423833,479.9987793,504.2713928,0.660853028,732.8068848,142.7357788,0.821512401,498.1424561,138.609787,0.884003937
687.2884521,509.7502441,0.818675935,468.678833,498.6199646,0.797112823,733.8217163,142.6999969,0.853572309,498.5846558,137.233902,0.875848114
687.8032227,509.3676758,0.814685881,455.2263184,492.2529297,0.758455038,734.1296387,142.9316406,0.846775293,498.9470825,136.5936432,0.882999182
688.9864502,508.9533386,0.819637418,440.7987976,484.7860413,0.747855723,735.0108643,143.1971741,0.85531956,499.5807495,135.759613,0.8989802
691.1836548,508.2712402,0.811917305,427.7566528,476.1567078,0.691012263,735.8078613,144.0273743,0.824673593,500.6154175,134.9865417,0.908607423
691.5932007,508.2037354,0.810146511,417.4089355,469.8267517,0.614516616,736.9086304,144.2277069,0.813489199,501.4448242,133.8141022,0.915831387
691.0255127,508.0679321,0.803350985,409.7121277,461.4597168,0.695801795,737.1712646,144.0214386,0.817818642,501.6888428,132.1626282,0.923738301
690.8479614,507.7655029,0.800968349,405.1229248,453.3558655,0.630176067,737.8150024,143.8473206,0.819389641,502.6959839,129.8043518,0.935772061
690.9060059,507.8224487,0.793829322,404.958313,448.0021057,0.618193805,738.3253784,143.87854,0.832532465,502.6741333,128.2679291,0.93899107
691.9483643,507.6225586,0.785984635,403.7304688,441.845459,0.636946082,738.7468262,143.9012299,0.846372426,501.8049011,125.6757355,0.924954951
694.2015991,507.6151123,0.798442125,401.2727966,435.5386353,0.55448097,740.265564,144.6544952,0.862029731,502.4414673,123.2591248,0.912023425
694.2166748,507.5800476,0.794274569,399.6998901,428.9371948,0.588626981,741.4107056,145.2064514,0.869380951,502.8575439,119.8959045,0.929871202
694.2752075,506.7888489,0.810910642,396.8097839,421.6396484,0.539628923,741.7727051,145.0453949,0.854272544,504.1043701,117.048851,0.930301726
694.3237915,506.3487854,0.832089245,395.5058594,414.22995,0.57469219,742.1188965,144.8561096,0.857356548,503.9662476,113.6138077,0.930769861
694.4404907,505.7003174,0.841191232,399.0567932,410.7052307,0.533896267,741.8552856,144.7796173,0.868460894,504.2657471,110.5008545,0.913432121
393.355835,401.4025269,0.851774812,694.9181519,504.3960571,0.496912718,741.8863525,144.7611084,0.863371313,503.9619446,108.745079,0.870719373
695.0528564,505.4792786,0.848398924,399.8807373,398.0658569,0.515851974,741.9552002,145.2248535,0.876454592,503.8472595,105.8755112,0.857492387
695.0527344,505.5073853,0.865485489,401.4973755,395.7205505,0.526649833,741.9691162,145.1867981,0.883033693,504.4005127,103.2655182,0.881803513
694.2333374,505.4452515,0.866076469,404.7805176,393.5414124,0.480769902,741.5111694,145.2980194,0.88266629,504.8440247,101.4713593,0.8735708
407.1893311,390.1990967,0.856984675,692.5247803,503.9977722,0.527682781,741.1731567,145.1907806,0.886740983,504.6907349,99.25218964,0.872587919
408.6996765,391.2802734,0.850399971,690.1444092,503.6657104,0.51708889,740.6391602,145.1034698,0.896792233,504.3226318,97.98358154,0.877884686
409.7383728,391.5646057,0.848308861,415.3125,394.1101379,0.489747524,740.1868896,145.146698,0.896470964,503.7750549,97.16941833,0.881240368
688.1546021,505.2560425,0.821074665,416.215271,397.1025391,0.515488148,740.2440186,144.9157257,0.889057815,503.7142639,95.94258881,0.860719979
688.4464111,505.0685425,0.830600381,417.7093506,396.384552,0.575220168,740.2439575,144.7956543,0.894610882,503.9700317,94.83307648,0.810493231
689.6546021,504.7506104,0.842742324,419.4763794,396.7456055,0.554473937,740.9295654,144.8669128,0.892826557,504.3856201,95.53600311,0.771319747
690.5182495,504.5447388,0.85541445,421.7123718,397.4343872,0.50757426,742.0365601,145.1011658,0.888973296,504.3613281,95.25108337,0.768441439
690.8864136,504.5506287,0.859370708,690.0619507,503.2845764,0.49767223,742.2862549,145.0617828,0.89743638,508.1824646,97.13381195,0.794445336
691.0915527,504.5241089,0.861072958,690.2084351,503.1430664,0.503348112,742.4817505,144.994873,0.893254936,504.8703918,95.43461609,0.786391258
691.5963135,504.1539917,0.854869425,429.6147461,409.0505676,0.525716722,742.4452515,144.9656982,0.88925308,504.5211182,96.21797943,0.7959162
691.5450439,504.2775879,0.853246093,430.859375,411.2920227,0.50476104,742.0706787,145.1544647,0.895887613,504.5925598,98.00695801,0.854692817
691.5227051,504.3943481,0.852189541,432.2373962,414.6711121,0.579174578,741.2920532,144.9071503,0.885688007,504.0576477,99.71587372,0.888225794
690.9176025,504.1211243,0.851156116,689.9712524,503.0890808,0.498186052,740.7713013,144.7452393,0.875906229,503.4598694,101.5569153,0.903948426
690.0505371,504.3125916,0.846313,689.4580688,503.2160339,0.487169117,740.1062012,144.5642548,0.894228876,502.7268677,103.3395157,0.90129745
689.442688,504.3844604,0.846926749,445.3197937,430.0273132,0.50938648,738.5516968,144.34198,0.895935357,501.5686035,105.6863785,0.872084498
688.7530518,504.7602234,0.843188882,445.2177429,434.9370117,0.502220511,737.4133911,144.1178894,0.881321251,500.5305176,109.0052338,0.886186063
688.6710815,504.5715637,0.842644453,448.7020874,441.6456299,0.540868044,736.1987915,143.9292603,0.85105145,500.1869202,110.5387802,0.921428859
688.1846313,504.6664429,0.839264929,450.4545288,446.4920959,0.613346696,736.2572021,144.2615662,0.869861245,499.5486145,112.7425308,0.954372525
687.3821411,504.4541931,0.831921756,453.3530273,452.699707,0.512279451,735.0435791,144.0154114,0.865418434,497.2243652,114.4855194,0.956255615
685.9227295,504.0440979,0.817961633,461.2468567,459.6362,0.541041434,734.0414429,143.270462,0.872537911,494.4685059,115.8003235,0.932769299
682.7724609,505.0718994,0.801833093,461.0327759,464.1520081,0.662942946,730.7457275,143.955307,0.837285936,489.687561,117.1279907,0.901757598
681.4345093,504.5712891,0.830216348,462.2893982,466.4790955,0.640336514,728.8358154,143.9982758,0.845521808,487.9946899,119.0718689,0.927185416
680.5688477,503.9844666,0.849006355,465.286438,468.7395325,0.586350262,726.7069092,144.3427429,0.86318934,486.1972961,120.9977188,0.935452461
679.1008301,503.2452393,0.851121187,467.358551,471.8996887,0.61381954,723.8848877,142.6502228,0.866121471,484.833313,122.6375198,0.905685246
677.5371704,502.7329407,0.853351235,469.1780701,474.8337097,0.70136714,721.7160034,143.3153381,0.87090677,482.821167,124.6495743,0.901749074
675.1016846,502.8170471,0.857803047,471.0523071,479.0589294,0.719571173,719.7943726,142.75354,0.879612803,481.7648926,125.5472946,0.918217242
673.1936035,503.2640991,0.850061715,472.5369873,482.9161377,0.752678871,716.9727783,141.7727661,0.852413058,479.4107361,126.8331223,0.92549777
672.274353,503.1101379,0.850146174,474.9223938,486.5995178,0.669126749,714.0915527,141.5505219,0.77659893,476.4068298,128.4566193,0.917057693
671.1801758,502.8016052,0.85098505,478.5436096,492.5908203,0.706445277,710.203064,141.4762726,0.821848035,473.2026367,127.4936676,0.933562994
669.5724487,502.7695007,0.83626771,480.3597717,492.8338623,0.808355868,708.9649048,142.4842072,0.860277057,470.8082275,129.683609,0.956170499
666.128418,502.978241,0.862538338,483.1188354,494.2245789,0.818714201,705.5769653,142.1426392,0.866129041,468.1233215,131.1256714,0.963476121
665.3805542,502.7419434,0.875870526,485.7757568,495.2806702,0.814609408,702.6984253,141.1981812,0.895115972,465.1340027,132.7954254,0.954374909
664.7861328,502.3894958,0.888997138,485.0601807,496.713501,0.852684498,700.4211426,138.874939,0.847853482,461.0134583,134.0491638,0.89445281
663.9747925,501.8919373,0.894512355,480.7489014,497.4547424,0.863370001,694.4578857,139.3900604,0.90671277,456.0895081,136.9757385,0.887142062
662.1276855,501.1000671,0.903680325,476.8665466,499.2561951,0.854838669,691.0469971,138.3837891,0.92409569,454.0808105,139.6835327,0.884741843
658.8554688,500.6817322,0.901331067,473.9293518,497.0626831,0.908162713,686.699707,136.3455353,0.936330855,450.5636292,139.9416046,0.886793375
654.7757568,499.5278931,0.888312161,473.4894714,496.280304,0.910135925,680.8070679,137.3896332,0.885811269,445.50177,140.1734619,0.878931105
650.0865479,500.3497314,0.892029524,472.311554,496.1570435,0.911160886,677.4215698,136.6307526,0.936961532,440.5036316,139.6054077,0.87447083
647.8764038,499.6170044,0.906432807,470.6543274,496.0902405,0.891526759,672.786377,134.374939,0.929041445,435.0237732,139.4457397,0.894739211
646.2637939,499.3252258,0.920557737,469.1801758,496.1381226,0.882483363,667.7894897,133.6047363,0.88199836,430.5834045,139.2433777,0.889698148
643.5967407,499.0901184,0.920908093,467.491333,496.2071228,0.885803998,663.2305908,135.5130615,0.922370136,427.5675659,139.0688019,0.857858598
639.9276733,498.3508606,0.915976822,464.8733826,495.7120361,0.897535086,659.5419312,134.243515,0.937636495,420.9768677,138.3904724,0.892585158
637.3745117,497.6173096,0.911119401,462.1292725,495.5951843,0.890741408,653.5949707,132.475708,0.922724485,417.0934448,140.4432373,0.891806841
633.5409546,497.644104,0.918482661,459.9939575,494.8956909,0.856197953,648.1154785,132.9592438,0.898452342,413.2111206,139.5268402,0.893641472
630.6149902,498.0030518,0.922810137,459.039917,494.9772949,0.817143798,644.4539185,132.6033783,0.937273562,408.3416138,140.3600616,0.883994639
628.2225952,497.9388733,0.924480319,459.6410828,494.2914124,0.788942635,638.7501831,131.5083771,0.923318923,403.3438721,141.2569122,0.924347639
625.2473755,497.9340515,0.929676414,459.6322021,494.2911987,0.779194713,633.2470703,131.4446259,0.87789309,399.3091736,142.3752899,0.927636564
623.6508179,497.6422119,0.931598842,458.5375671,493.7675171,0.787728429,629.6471558,131.0991974,0.923849821,395.8256836,144.1072845,0.891708076
624.081543,497.4671326,0.939866543,455.4934082,493.8641663,0.807664573,625.5735474,129.1184082,0.913704455,391.0994263,143.5399323,0.933112979
628.5839844,497.0196228,0.949854076,453.709259,493.9902344,0.790192246,622.2163086,127.9118042,0.898127973,388.7518311,144.5302887,0.947976172
637.5557251,495.0329895,0.952446938,450.0139771,493.3388672,0.812975407,618.5126953,128.5179138,0.871183336,386.7393188,145.3082275,0.94549346
650.2628174,490.5414124,0.935082376,446.4136353,493.5064697,0.810464501,616.4090576,126.8684921,0.848009706,384.989624,145.8482208,0.938308239
666.0266113,485.9828796,0.964577556,445.3492126,493.7249756,0.805200994,614.7695313,125.2484283,0.829722226,383.6117249,145.8572845,0.917176664
681.7307739,479.0085144,0.970248759,444.7965393,493.8555298,0.781351507,613.4609375,125.1125565,0.88397181,382.2602234,145.4849243,0.909173667
697.6077881,468.0699463,0.977619648,444.3508606,494.2452698,0.772628844,610.1171265,123.4874268,0.912083387,380.5717468,146.7758942,0.880619764
714.5019531,453.9454651,0.971181929,443.3036804,494.8514709,0.743689001,607.9035034,119.9090881,0.933072865,377.7402649,146.8456421,0.89696753
730.8215942,438.7192078,0.963058591,442.9318542,495.4292908,0.740320206,604.730896,117.2503052,0.913894951,375.24823,148.0042267,0.91882062
745.8806763,421.2391052,0.970316589,443.7221985,495.9258118,0.778265059,602.7287598,114.583786,0.871672451,372.383728,148.8025513,0.923371553
758.3480835,401.6008606,0.971194148,443.9349976,496.0073547,0.765607178,601.2404785,111.4377136,0.862548649,370.7505188,149.016922,0.920446396
770.3261108,380.2628174,0.910132527,443.8010864,496.0634155,0.746244848,599.7488403,108.5806656,0.838192284,369.4541321,148.6665955,0.905219853
780.5654907,355.5069275,0.937512338,443.5257874,496.0689392,0.709797919,598.4174805,106.0281067,0.932240307,367.8479004,148.3353729,0.882726848
791.9379272,331.8072815,0.876627147,443.4287109,495.7265015,0.682740867,596.5050659,101.8295364,0.917687178,366.5160828,148.2058868,0.86796695
803.2695313,308.2237549,0.952697694,439.8626709,495.7174988,0.72639823,593.8577881,96.87871552,0.929448903,365.2064514,149.9888458,0.857238889
808.0460815,284.9393921,0.90797013,434.8171387,495.2384949,0.736788213,592.1992188,95.51847076,0.889990211,362.45578,149.3323364,0.859442353
815.1610718,264.9589539,0.823944628,428.2419739,495.3828125,0.680848062,591.5314941,97.14109039,0.921127558,361.1567383,149.7311249,0.876003146
818.2260132,241.9598541,0.941022336,426.2944946,493.853302,0.6780864,592.4935913,98.65060425,0.950522721,359.5661926,149.4534607,0.898928583
820.5769653,222.3886414,0.925471187,421.9157104,493.7541504,0.676811814,590.5699463,98.01951599,0.923100054,359.3414001,148.8957672,0.918082893
823.1810913,207.2066345,0.784757555,417.9208679,494.0664368,0.68507421,591.0950317,95.00208282,0.913345277,358.9664612,148.5305786,0.923967719
417.7263794,492.842865,0.652812421,415.3426819,493.959198,0.70939064,591.0629883,92.67932129,0.910877883,358.8601379,147.7812195,0.92816925
416.0993042,492.4812622,0.625686824,413.3296204,494.0419922,0.668291986,590.5223999,90.47277832,0.873217344,358.6906738,147.2362366,0.927762091
414.5259094,491.9699097,0.591337442,413.0610046,492.7909241,0.652912676,591.3707886,90.0115509,0.881237566,358.5197449,146.9759521,0.923833132
414.0653687,491.8694153,0.578069508,412.5161438,492.8014832,0.662438929,591.0187378,88.92826843,0.901790857,358.4563599,146.746048,0.927200377
413.9725647,491.8410339,0.570862412,412.37323,492.8359375,0.671071351,590.6225586,87.93476868,0.906621873,358.5337219,146.9168549,0.9247486
413.86026,491.912384,0.559867263,412.4644775,492.9486694,0.671791077,590.4458618,87.9312439,0.903127849,358.95224,147.2749023,0.925364733
410.657196,492.4140625,0.55208534,410.7692261,492.7746582,0.689033329,590.8853149,88.36257172,0.921118498,359.9745483,147.3808899,0.920976043
410.2659607,492.4694214,0.56026876,410.2445374,492.9084473,0.693630755,592.0578003,89.48477173,0.916187763,360.3975525,147.642807,0.916501462
834.635498,188.7021484,0.57542485,409.9450989,492.9546509,0.699202061,592.4622803,90.28660583,0.906752527,360.4776917,147.5573578,0.917521775
833.5773315,204.286499,0.615299821,410.2577209,492.9801331,0.696934879,593.1691284,91.79199219,0.92081517,361.2852173,147.9536591,0.908339143
831.0616455,219.5985565,0.664593816,411.5330505,493.1037598,0.691712558,594.1027832,92.92844391,0.932218552,362.464325,148.3703918,0.88665092
828.6325073,237.2840881,0.680802524,412.7365112,493.2276611,0.697481394,593.3624268,95.36269379,0.940407634,364.3753662,148.5394745,0.863877296
823.0317383,255.1110535,0.795849085,412.8665161,493.7255859,0.709669113,594.8098755,97.38703156,0.953758359,364.7506104,146.6430054,0.86705929
821.3059082,273.195282,0.908274174,415.8921204,493.8210754,0.773324907,595.4824829,98.27449799,0.964796782,366.1540527,147.7556305,0.878549695
817.3455811,293.3230591,0.904388845,419.1646729,493.6094055,0.763345361,597.3515015,99.89958191,0.966521263,367.7282715,148.2735443,0.883028269
808.0529785,312.5507202,0.876240075,421.4946899,494.4622498,0.761416197,599.8664551,101.7712326,0.959605217,369.5127869,148.6756744,0.89355427
802.9580688,332.7047729,0.875684202,425.987854,495.3308716,0.764476359,601.6123657,104.6660538,0.934951484,371.2366028,149.1814728,0.898395121
791.1474609,349.3866577,0.864145517,426.8234558,496.5211487,0.740178049,602.7510986,106.0047455,0.861846864,372.9417419,149.7400665,0.888861954
785.657959,366.7023621,0.928203464,427.243103,496.896698,0.78154099,603.9438477,105.3678284,0.835801423,373.8785095,149.869751,0.888588071
772.4535522,383.6739502,0.950843334,427.5358887,497.2518616,0.805623651,604.1538086,107.7253036,0.859935343,375.4960938,150.3031616,0.876954019
759.9744873,396.5820618,0.898625135,427.5623474,497.8167725,0.81694895,604.7772217,108.5956039,0.888424754,376.1751709,149.9347839,0.872227132
753.397644,410.8199768,0.912611783,427.3586731,498.2814941,0.818355262,604.5932007,110.5782013,0.911752284,376.6404419,149.6934052,0.864080429
745.0545044,419.3570251,0.97015518,427.4474487,499.006012,0.824844062,605.0900269,112.2656631,0.940374076,377.0769653,149.8392487,0.858856678
737.5296631,430.541748,0.958086967,427.613739,499.3258972,0.835607171,605.682251,112.8359833,0.94799459,378.1258545,149.5579529,0.859381974
730.543457,438.0990906,0.968710959,428.1360168,499.4206238,0.849922657,606.1450195,113.5781097,0.95364666,378.9863892,148.938797,0.858098447
723.47229,446.4788513,0.963950515,429.6294861,499.6756287,0.85283041,606.7583618,113.3476944,0.9575091,381.5055847,149.2277832,0.858249187
718.6750488,453.2142944,0.955742121,432.0281372,499.5121155,0.863948047,607.3534546,114.3504639,0.973196447,382.1327209,147.2279053,0.87789768
711.4959717,458.7327881,0.963331401,433.3933105,499.4588318,0.867397487,609.0050659,115.4517517,0.976331174,383.7122803,147.5967255,0.885237992
704.484436,465.1925964,0.974122822,434.907196,499.3800964,0.864934146,611.2966309,116.6609116,0.980563283,386.4577026,148.7156677,0.900904834
696.3883667,470.8814697,0.975702584,436.6843872,499.4182129,0.859583735,613.2485352,117.8010864,0.984201372,388.7450256,148.4099121,0.911424279
686.0040894,476.9604797,0.9479357,437.9377136,499.6895447,0.85977447,614.9102783,119.3740463,0.974671066,389.7557983,148.568161,0.917556524
674.5637207,483.4389038,0.977013648,438.7037964,499.5704041,0.864526451,616.2495728,120.1286316,0.965132594,391.1561584,148.4302521,0.911263525
664.5140991,486.4569397,0.972522557,439.250061,499.679718,0.860055208,621.1767578,119.9276962,0.951017559,392.1620483,148.2208862,0.906990409
653.5510864,491.2834473,0.931091368,439.6226196,499.5978088,0.863705993,620.7754517,121.5849457,0.951633573,393.3336792,147.4498291,0.892598033
644.7762451,496.3578796,0.967648745,439.8264465,499.4878845,0.864891231,622.1221924,121.4728775,0.952928305,394.5023499,146.7589417,0.884015501
641.993103,499.0485229,0.971506536,440.0769653,499.642334,0.867477238,624.0078125,122.0941696,0.946527421,396.3458252,147.6378021,0.868754625
641.6482544,500.5125732,0.968800962,441.6050415,499.9612122,0.852589011,627.8197021,124.138649,0.942522645,396.5245972,145.5176544,0.873376191
643.4783325,501.7896118,0.970466316,443.1003723,500.4167175,0.826887727,629.7681885,124.2161789,0.925613344,399.1856995,145.7495422,0.908690214
644.8236694,502.7622986,0.969455481,445.119812,502.671051,0.806535125,636.0858765,124.4821472,0.893131137,403.1242371,146.1006622,0.922447026
